1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,advantage,outcome
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,2.0423824787139893,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,1.7757501602172852,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,4.258553504943848,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.7225400805473328,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,1.7757501602172852,0.3128887116909027,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,1.5418429374694824,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.3128887116909027,2.0423824787139893,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,N
1.9681230783462524,-0.18741421401500702,-0.21806488931179047,2.9756226539611816,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
1.9681230783462524,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,1.13219153881073,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,5.76338005065918,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.7225400805473328,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,2.0423824787139893,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,1.13219153881073,2.0423824787139893,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,14.98123836517334,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.7225400805473328,2.0423824787139893,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,2.3611457347869873,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
1.9681230783462524,-0.18741421401500702,1.7757501602172852,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.3128887116909027,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,1.9514943361282349,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,1.8735707998275757,-0.21806488931179047,0.927365779876709,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.09676267951726913,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,3.934555768966675,1.7757501602172852,1.9514943361282349,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,1.3370171785354614,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,4.258553504943848,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.3128887116909027,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,1.8735707998275757,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,14.98123836517334,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
1.9681230783462524,-0.18741421401500702,3.7695651054382324,0.927365779876709,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,2.0423824787139893,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,2.0423824787139893,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.09676267951726913,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,2.156320095062256,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,1.7757501602172852,-0.09676267951726913,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
4.078100681304932,5.995541095733643,-0.21806488931179047,2.5659713745117188,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,3.213247776031494,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.5064140558242798,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,4.258553504943848,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,5.638356685638428,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.3128887116909027,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.3128887116909027,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,1.7757501602172852,-0.5064140558242798,-0.4896242618560791,-1.1503692865371704,-0.5287076234817505,1.9282418489456177,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.30158838629722595,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,N
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,-0.4896242618560791,-1.1503692865371704,1.8914045095443726,-0.5186071395874023,0.9756227731704712,-0.06675015389919281,-0.7180154919624329,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,D,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,0.10806301981210709,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,0.738970935344696,-0.738970935344696,A,Y
-0.14185461401939392,-0.18741421401500702,-0.21806488931179047,-0.711239755153656,2.0423824787139893,0.8692861199378967,-0.5287076234817505,-0.5186071395874023,-1.0249862670898438,-0.06675015389919281,1.3927276134490967,-0.31121161580085754,-0.05001389607787132,-0.23482151329517365,-1.3532332181930542,1.3532332181930542,A,N
